shot_list,tvad_name
"[(1, 9), (10, 28), (29, 33), (34, 49), (50, 60), (61, 71), (72, 82), (83, 91), (92, 101), (102, 117), (118, 127), (128, 134), (135, 148), (149, 164), (165, 169), (170, 177), (178, 180), (181, 182)]",s02e13_seg02_clip_15
"[(1, 2), (3, 25), (26, 36), (37, 48), (49, 58), (59, 76), (77, 86), (87, 96), (97, 102), (103, 120), (121, 124), (125, 128), (129, 137), (138, 140)]",s02e14_seg01_clip_01
"[(1, 5), (6, 7), (8, 40), (41, 49), (50, 54), (55, 61), (62, 67), (68, 81), (82, 86), (87, 88), (89, 102), (103, 104), (105, 122), (123, 135), (136, 160), (161, 178), (179, 185)]",s02e14_seg02_clip_00
"[(1, 2), (3, 12), (13, 35), (36, 38), (39, 44), (45, 63), (64, 79), (80, 100), (101, 107), (108, 122), (123, 133), (134, 141), (142, 144), (145, 151), (152, 154), (155, 160), (161, 163), (164, 167), (168, 171), (172, 175), (176, 179), (180, 181), (182, 185)]",s02e14_seg02_clip_01
"[(1, 3), (4, 23), (24, 67), (68, 71), (72, 77), (78, 83), (84, 107), (108, 116), (117, 123), (124, 158), (159, 162), (163, 168), (169, 170), (171, 186), (187, 190), (191, 194)]",s02e14_seg02_clip_02
"[(1, 4), (5, 13), (14, 18), (19, 23), (24, 37), (38, 43), (44, 83), (84, 85), (86, 87), (88, 100), (101, 118), (119, 130), (131, 136), (137, 141), (142, 145), (146, 151), (152, 157), (158, 165), (166, 173), (174, 177), (178, 182)]",s02e14_seg02_clip_05
"[(1, 3), (4, 9), (10, 14), (15, 20), (21, 32), (33, 45), (46, 49), (50, 59), (60, 72), (73, 75), (76, 91), (92, 95), (96, 116), (117, 127), (128, 134), (135, 146), (147, 161), (162, 166), (167, 175), (176, 179), (180, 185)]",s02e14_seg02_clip_07
"[(1, 9), (10, 22), (23, 38), (39, 49), (50, 62), (63, 77), (78, 84), (85, 110), (111, 124), (125, 132), (133, 142), (143, 149), (150, 163), (164, 167)]",s02e14_seg02_clip_08
"[(1, 19), (20, 41), (42, 55), (56, 65), (66, 70), (71, 74), (75, 82), (83, 94), (95, 122), (123, 140), (141, 144), (145, 156), (157, 165), (166, 176), (177, 182)]",s02e14_seg02_clip_11
"[(1, 16), (17, 33), (34, 36), (37, 48), (49, 63), (64, 73), (74, 81), (82, 85), (86, 94), (95, 110), (111, 113), (114, 116), (117, 124), (125, 132), (133, 141), (142, 148), (149, 150), (151, 154), (155, 167), (168, 180), (181, 184), (185, 188)]",s02e14_seg02_clip_13
"[(1, 10), (11, 13), (14, 22), (23, 25), (26, 33), (34, 49), (50, 61), (62, 66), (67, 76), (77, 81), (82, 89), (90, 92), (93, 95), (96, 99), (100, 106), (107, 113), (114, 119), (120, 129), (130, 137), (138, 140), (141, 147), (148, 167), (168, 172), (173, 185)]",s02e14_seg02_clip_14
"[(1, 6), (7, 18), (19, 38), (39, 48), (49, 57), (58, 80), (81, 88), (89, 98), (99, 113), (114, 116), (117, 122), (123, 129), (130, 135), (136, 149), (150, 160), (161, 171), (172, 179), (180, 182)]",s02e14_seg02_clip_15
"[(1, 4), (5, 12), (13, 17), (18, 28), (29, 39), (40, 54), (55, 58), (59, 80), (81, 95), (96, 108), (109, 129), (130, 133), (134, 139), (140, 151), (152, 156), (157, 176), (177, 179)]",s02e14_seg02_clip_16
"[(1, 5), (6, 17), (18, 23), (24, 42), (43, 58), (59, 71), (72, 76), (77, 87), (88, 97), (98, 109), (110, 112), (113, 120), (121, 126), (127, 134)]",s02e15_seg01_clip_01
"[(1, 6), (7, 18), (19, 22), (23, 30), (31, 46), (47, 58), (59, 67), (68, 70), (71, 77), (78, 102), (103, 109), (110, 132), (133, 143), (144, 157), (158, 161), (162, 166), (167, 171), (172, 184), (185, 186), (187, 191)]",s02e15_seg02_clip_00
"[(1, 7), (8, 17), (18, 21), (22, 50), (51, 73), (74, 82), (83, 93), (94, 132), (133, 152), (153, 158), (159, 166), (167, 170), (171, 177), (178, 182)]",s02e15_seg02_clip_01
"[(1, 5), (6, 24), (25, 45), (46, 67), (68, 78), (79, 84), (85, 87), (88, 123), (124, 133), (134, 170), (171, 174), (175, 185), (186, 194)]",s02e15_seg02_clip_02
"[(1, 20), (21, 31), (32, 35), (36, 49), (50, 52), (53, 54), (55, 56), (57, 58), (59, 60), (61, 62), (63, 64), (65, 66), (67, 67), (68, 69), (70, 81), (82, 98), (99, 108), (109, 111), (112, 132), (133, 161), (162, 167)]",s02e15_seg02_clip_03
"[(1, 5), (6, 13), (14, 27), (28, 38), (39, 54), (55, 66), (67, 73), (74, 92), (93, 100), (101, 103), (104, 118), (119, 150), (151, 168), (169, 173), (174, 175), (176, 177), (178, 179)]",s02e15_seg02_clip_05
"[(1, 10), (11, 16), (17, 31), (32, 38), (39, 42), (43, 57), (58, 64), (65, 74), (75, 77), (78, 95), (96, 103), (104, 117), (118, 124), (125, 133), (134, 136), (137, 154), (155, 166), (167, 170)]",s02e15_seg02_clip_07
"[(1, 10), (11, 15), (16, 20), (21, 40), (41, 55), (56, 60), (61, 68), (69, 100), (101, 104), (105, 130), (131, 149), (150, 158), (159, 162), (163, 169), (170, 173), (174, 177), (178, 179), (180, 182)]",s02e15_seg02_clip_09
"[(1, 3), (4, 18), (19, 27), (28, 33), (34, 44), (45, 76), (77, 88), (89, 97), (98, 106), (107, 116), (117, 133), (134, 137), (138, 141), (142, 147), (148, 167), (168, 182), (183, 185)]",s02e15_seg02_clip_10
"[(1, 9), (10, 46), (47, 51), (52, 59), (60, 68), (69, 75), (76, 78), (79, 86), (87, 113), (114, 122), (123, 126), (127, 166), (167, 170)]",s02e15_seg02_clip_14
"[(1, 12), (13, 39), (40, 47), (48, 62), (63, 105), (106, 124), (125, 136), (137, 144), (145, 147), (148, 152), (153, 156), (157, 161), (162, 166), (167, 171), (172, 181), (182, 185)]",s02e15_seg02_clip_15
"[(1, 6), (7, 21), (22, 26), (27, 47), (48, 51), (52, 60), (61, 65), (66, 73), (74, 76), (77, 83), (84, 92), (93, 101), (102, 108), (109, 112), (113, 114), (115, 117), (118, 121), (122, 128), (129, 136), (137, 142), (143, 149), (150, 162), (163, 163), (164, 186), (187, 194), (195, 212), (213, 227)]",s02e15_seg02_clip_17
"[(1, 6), (7, 34), (35, 36), (37, 54), (55, 62), (63, 70), (71, 74), (75, 78), (79, 87), (88, 109), (110, 115), (116, 127), (128, 134), (135, 139), (140, 143), (144, 171), (172, 184), (185, 188)]",s02e16_seg01_clip_01
"[(1, 46), (47, 63), (64, 100), (101, 107), (108, 117), (118, 126), (127, 133), (134, 141), (142, 153), (154, 164)]",s02e16_seg01_clip_02
"[(1, 2), (3, 8), (9, 28), (29, 41), (42, 64), (65, 69), (70, 76), (77, 83), (84, 93), (94, 98), (99, 105), (106, 120), (121, 135), (136, 140), (141, 165), (166, 168), (169, 184), (185, 188), (189, 191)]",s02e16_seg02_clip_00
"[(1, 3), (4, 7), (8, 39), (40, 59), (60, 67), (68, 70), (71, 74), (75, 89), (90, 92), (93, 100), (101, 105), (106, 111), (112, 114), (115, 127), (128, 135), (136, 140), (141, 142), (143, 155), (156, 179)]",s02e16_seg02_clip_01
"[(1, 14), (15, 29), (30, 50), (51, 65), (66, 80), (81, 84), (85, 93), (94, 99), (100, 110), (111, 114), (115, 123), (124, 129), (130, 148), (149, 151), (152, 157), (158, 163), (164, 171), (172, 175), (176, 209)]",s02e16_seg02_clip_03
"[(1, 35), (36, 45), (46, 58), (59, 67), (68, 75), (76, 90), (91, 100), (101, 114), (115, 119), (120, 123), (124, 141), (142, 148), (149, 158), (159, 166), (167, 170), (171, 174), (175, 179)]",s02e16_seg02_clip_05
"[(1, 7), (8, 10), (11, 15), (16, 35), (36, 38), (39, 45), (46, 49), (50, 59), (60, 69), (70, 85), (86, 88), (89, 93), (94, 125), (126, 134), (135, 169), (170, 177), (178, 185)]",s02e16_seg02_clip_07
"[(1, 5), (6, 11), (12, 33), (34, 37), (38, 52), (53, 63), (64, 78), (79, 89), (90, 96), (97, 101), (102, 121), (122, 130), (131, 134), (135, 140), (141, 161), (162, 165), (166, 179)]",s02e16_seg02_clip_08
"[(1, 37), (38, 41), (42, 47), (48, 54), (55, 62), (63, 92), (93, 99), (100, 129), (130, 143), (144, 152), (153, 159), (160, 162), (163, 173)]",s02e16_seg02_clip_09
"[(1, 10), (11, 17), (18, 22), (23, 35), (36, 43), (44, 56), (57, 89), (90, 95), (96, 99), (100, 112), (113, 132), (133, 134), (135, 151), (152, 172), (173, 180), (181, 188)]",s02e16_seg02_clip_10
"[(1, 8), (9, 20), (21, 27), (28, 47), (48, 64), (65, 71), (72, 89), (90, 96), (97, 103), (104, 106), (107, 112), (113, 116), (117, 147), (148, 160), (161, 178), (179, 181), (182, 185)]",s02e16_seg02_clip_11
"[(1, 2), (3, 45), (46, 50), (51, 80), (81, 84), (85, 92), (93, 103), (104, 109), (110, 125), (126, 148), (149, 161), (162, 168), (169, 176)]",s02e16_seg02_clip_13
"[(1, 5), (6, 28), (29, 34), (35, 52), (53, 57), (58, 60), (61, 69), (70, 72), (73, 94), (95, 102), (103, 106), (107, 113), (114, 116), (117, 130), (131, 137), (138, 160), (161, 168), (169, 177), (178, 182)]",s02e16_seg02_clip_14
"[(1, 7), (8, 16), (17, 21), (22, 47), (48, 50), (51, 73), (74, 84), (85, 93), (94, 96), (97, 98), (99, 101), (102, 104), (105, 111), (112, 120), (121, 128), (129, 147), (148, 153), (154, 157), (158, 160), (161, 165), (166, 170), (171, 174), (175, 181), (182, 184), (185, 188), (189, 203), (204, 211), (212, 218), (219, 229), (230, 237), (238, 242)]",s02e16_seg02_clip_16
"[(1, 7), (8, 13), (14, 28), (29, 38), (39, 42), (43, 68), (69, 73), (74, 93), (94, 105), (106, 110), (111, 117), (118, 136), (137, 152), (153, 155), (156, 160), (161, 197)]",s02e17_seg02_clip_00
"[(1, 23), (24, 27), (28, 37), (38, 40), (41, 51), (52, 62), (63, 77), (78, 86), (87, 95), (96, 105), (106, 117), (118, 127), (128, 131), (132, 141), (142, 146), (147, 153), (154, 158), (159, 176)]",s02e17_seg02_clip_01
"[(1, 22), (23, 50), (51, 60), (61, 87), (88, 98), (99, 100), (101, 114), (115, 118), (119, 143), (144, 145), (146, 154), (155, 167), (168, 173), (174, 179), (180, 182)]",s02e17_seg02_clip_02
"[(1, 14), (15, 19), (20, 29), (30, 35), (36, 40), (41, 43), (44, 59), (60, 67), (68, 95), (96, 103), (104, 112), (113, 121), (122, 128), (129, 138), (139, 146), (147, 155), (156, 174), (175, 188)]",s02e17_seg02_clip_05
"[(1, 2), (3, 5), (6, 8), (9, 13), (14, 16), (17, 20), (21, 41), (42, 67), (68, 74), (75, 85), (86, 96), (97, 104), (105, 109), (110, 119), (120, 136), (137, 143), (144, 163), (164, 180), (181, 182)]",s02e17_seg02_clip_06
"[(1, 9), (10, 15), (16, 21), (22, 25), (26, 30), (31, 59), (60, 63), (64, 66), (67, 73), (74, 75), (76, 87), (88, 98), (99, 112), (113, 116), (117, 136), (137, 140), (141, 147), (148, 154), (155, 156), (157, 173), (174, 176)]",s02e17_seg02_clip_07
"[(1, 57), (58, 66), (67, 72), (73, 82), (83, 85), (86, 98), (99, 105), (106, 127), (128, 143), (144, 150), (151, 173), (174, 176)]",s02e17_seg02_clip_09
"[(1, 3), (4, 7), (8, 10), (11, 18), (19, 23), (24, 39), (40, 49), (50, 57), (58, 63), (64, 67), (68, 71), (72, 96), (97, 103), (104, 111), (112, 122), (123, 130), (131, 147), (148, 151), (152, 156), (157, 166), (167, 172), (173, 181), (182, 185)]",s02e17_seg02_clip_10
"[(1, 5), (6, 20), (21, 57), (58, 61), (62, 72), (73, 75), (76, 86), (87, 92), (93, 106), (107, 111), (112, 131), (132, 144), (145, 146), (147, 151), (152, 155), (156, 159), (160, 164), (165, 176), (177, 180), (181, 184), (185, 188)]",s02e17_seg02_clip_12
"[(1, 7), (8, 30), (31, 44), (45, 60), (61, 66), (67, 88), (89, 102), (103, 104), (105, 106), (107, 110), (111, 117), (118, 127), (128, 134), (135, 144), (145, 154), (155, 156), (157, 165), (166, 176)]",s02e17_seg02_clip_14
"[(1, 4), (5, 16), (17, 27), (28, 39), (40, 47), (48, 52), (53, 56), (57, 85), (86, 90), (91, 142), (143, 155), (156, 164), (165, 179)]",s02e17_seg02_clip_15
"[(1, 2), (3, 12), (13, 22), (23, 27), (28, 32), (33, 59), (60, 62), (63, 67), (68, 71), (72, 92), (93, 149), (150, 153), (154, 158), (159, 165), (166, 176), (177, 185), (186, 197), (198, 201), (202, 216), (217, 222), (223, 233), (234, 242), (243, 260), (261, 266), (267, 273), (274, 289), (290, 292), (293, 294), (295, 310), (311, 313), (314, 323), (324, 333), (334, 359)]",s02e17_seg02_clip_16
"[(1, 5), (6, 33), (34, 40), (41, 46), (47, 48), (49, 53), (54, 62), (63, 67), (68, 75), (76, 80), (81, 87), (88, 96), (97, 99), (100, 107), (108, 114), (115, 117), (118, 121), (122, 126), (127, 142), (143, 165), (166, 168), (169, 174), (175, 176), (177, 192), (193, 197)]",s02e18_seg01_clip_00
"[(1, 9), (10, 30), (31, 32), (33, 48), (49, 56), (57, 59), (60, 88), (89, 94), (95, 96), (97, 102), (103, 108), (109, 116), (117, 121), (122, 131), (132, 135), (136, 151), (152, 156), (157, 168), (169, 173)]",s02e18_seg01_clip_01
"[(1, 5), (6, 10), (11, 18), (19, 23), (24, 48), (49, 57), (58, 108), (109, 116), (117, 127), (128, 135), (136, 141), (142, 146), (147, 171), (172, 174), (175, 187), (188, 194), (195, 208), (209, 218), (219, 224), (225, 235), (236, 241), (242, 248), (249, 252), (253, 260)]",s02e18_seg01_clip_04
"[(1, 7), (8, 10), (11, 28), (29, 36), (37, 42), (43, 48), (49, 54), (55, 70), (71, 75), (76, 89), (90, 96), (97, 105), (106, 108), (109, 112), (113, 140), (141, 147), (148, 160), (161, 162), (163, 172), (173, 183), (184, 188)]",s02e18_seg02_clip_00
"[(1, 12), (13, 26), (27, 31), (32, 52), (53, 56), (57, 76), (77, 80), (81, 84), (85, 102), (103, 125), (126, 137), (138, 140), (141, 151), (152, 160), (161, 173), (174, 182)]",s02e18_seg02_clip_01
"[(1, 7), (8, 16), (17, 22), (23, 28), (29, 46), (47, 60), (61, 91), (92, 106), (107, 132), (133, 138), (139, 141), (142, 151), (152, 156), (157, 170), (171, 177), (178, 182)]",s02e18_seg02_clip_02
"[(1, 5), (6, 36), (37, 41), (42, 51), (52, 56), (57, 73), (74, 76), (77, 91), (92, 96), (97, 102), (103, 112), (113, 115), (116, 123), (124, 126), (127, 141), (142, 148), (149, 150), (151, 159), (160, 171), (172, 178), (179, 182)]",s02e18_seg02_clip_03
"[(1, 2), (3, 9), (10, 26), (27, 33), (34, 44), (45, 53), (54, 76), (77, 87), (88, 95), (96, 100), (101, 106), (107, 114), (115, 117), (118, 135), (136, 137), (138, 145), (146, 159), (160, 174), (175, 188)]",s02e18_seg02_clip_06
"[(1, 6), (7, 26), (27, 51), (52, 54), (55, 58), (59, 64), (65, 69), (70, 76), (77, 89), (90, 93), (94, 104), (105, 129), (130, 158), (159, 163), (164, 179)]",s02e18_seg02_clip_09
"[(1, 7), (8, 23), (24, 28), (29, 37), (38, 48), (49, 54), (55, 92), (93, 95), (96, 120), (121, 124), (125, 164), (165, 176), (177, 179)]",s02e18_seg02_clip_10
"[(1, 5), (6, 16), (17, 30), (31, 36), (37, 38), (39, 44), (45, 67), (68, 96), (97, 100), (101, 111), (112, 128), (129, 148), (149, 156), (157, 165), (166, 188)]",s02e18_seg02_clip_11
"[(1, 5), (6, 36), (37, 64), (65, 71), (72, 76), (77, 91), (92, 109), (110, 122), (123, 132), (133, 147), (148, 155), (156, 157), (158, 160), (161, 184), (185, 189), (190, 191)]",s02e18_seg02_clip_12
"[(1, 9), (10, 26), (27, 42), (43, 55), (56, 58), (59, 67), (68, 72), (73, 77), (78, 94), (95, 111), (112, 118), (119, 119), (120, 123), (124, 127), (128, 148), (149, 157), (158, 160), (161, 178), (179, 189), (190, 197)]",s02e18_seg02_clip_13
"[(1, 3), (4, 11), (12, 18), (19, 32), (33, 34), (35, 45), (46, 53), (54, 59), (60, 74), (75, 84), (85, 128), (129, 138), (139, 142), (143, 149), (150, 158), (159, 172), (173, 176), (177, 178), (179, 185), (186, 194), (195, 197), (198, 205), (206, 213), (214, 222), (223, 228), (229, 250), (251, 264), (265, 266)]",s02e19_seg01_clip_01
"[(1, 9), (10, 24), (25, 41), (42, 52), (53, 70), (71, 75), (76, 77), (78, 90), (91, 93), (94, 101), (102, 106), (107, 122), (123, 128), (129, 138), (139, 146), (147, 159), (160, 169), (170, 190), (191, 194)]",s02e19_seg02_clip_00
"[(1, 9), (10, 27), (28, 33), (34, 56), (57, 60), (61, 64), (65, 79), (80, 90), (91, 101), (102, 109), (110, 112), (113, 115), (116, 123), (124, 132), (133, 142), (143, 147), (148, 158), (159, 170), (171, 176)]",s02e19_seg02_clip_01
"[(1, 9), (10, 13), (14, 24), (25, 27), (28, 33), (34, 47), (48, 49), (50, 54), (55, 58), (59, 67), (68, 74), (75, 79), (80, 87), (88, 94), (95, 103), (104, 108), (109, 114), (115, 129), (130, 143), (144, 146), (147, 152), (153, 156), (157, 168), (169, 176), (177, 188)]",s02e19_seg02_clip_04
"[(1, 11), (12, 22), (23, 32), (33, 35), (36, 48), (49, 56), (57, 69), (70, 85), (86, 94), (95, 117), (118, 121), (122, 130), (131, 141), (142, 147), (148, 167), (168, 172), (173, 180), (181, 184), (185, 188)]",s02e19_seg02_clip_06
"[(1, 8), (9, 47), (48, 56), (57, 64), (65, 69), (70, 78), (79, 86), (87, 103), (104, 110), (111, 112), (113, 119), (120, 128), (129, 131), (132, 138), (139, 144), (145, 158), (159, 170)]",s02e19_seg02_clip_07
"[(1, 9), (10, 14), (15, 24), (25, 35), (36, 43), (44, 49), (50, 53), (54, 71), (72, 77), (78, 91), (92, 98), (99, 103), (104, 124), (125, 133), (134, 142), (143, 152), (153, 177), (178, 182)]",s02e19_seg02_clip_08
"[(1, 3), (4, 31), (32, 40), (41, 45), (46, 54), (55, 64), (65, 68), (69, 72), (73, 79), (80, 83), (84, 87), (88, 100), (101, 108), (109, 114), (115, 121), (122, 131), (132, 140), (141, 145), (146, 146), (147, 153), (154, 169), (170, 177), (178, 182)]",s02e19_seg02_clip_09
"[(1, 7), (8, 16), (17, 27), (28, 34), (35, 58), (59, 62), (63, 72), (73, 76), (77, 89), (90, 92), (93, 112), (113, 114), (115, 118), (119, 121), (122, 124), (125, 126), (127, 141), (142, 145), (146, 147), (148, 150), (151, 169), (170, 171), (172, 176), (177, 179)]",s02e19_seg02_clip_11
"[(1, 11), (12, 29), (30, 34), (35, 40), (41, 42), (43, 53), (54, 63), (64, 75), (76, 79), (80, 85), (86, 89), (90, 92), (93, 101), (102, 106), (107, 112), (113, 128), (129, 137), (138, 153), (154, 163), (164, 178), (179, 182)]",s02e19_seg02_clip_12
"[(1, 12), (13, 23), (24, 36), (37, 42), (43, 46), (47, 62), (63, 70), (71, 72), (73, 77), (78, 81), (82, 83), (84, 85), (86, 91), (92, 99), (100, 105), (106, 114), (115, 119), (120, 135), (136, 140), (141, 146), (147, 157), (158, 172), (173, 177), (178, 182), (183, 188)]",s02e19_seg02_clip_13
"[(1, 19), (20, 28), (29, 32), (33, 45), (46, 50), (51, 56), (57, 65), (66, 83), (84, 87), (88, 103), (104, 110), (111, 119), (120, 122), (123, 132), (133, 134), (135, 145), (146, 155), (156, 169), (170, 176)]",s02e19_seg02_clip_14
"[(1, 6), (7, 10), (11, 16), (17, 29), (30, 41), (42, 58), (59, 63), (64, 69), (70, 82), (83, 87), (88, 92), (93, 110), (111, 120), (121, 129), (130, 137), (138, 141), (142, 155), (156, 178), (179, 190), (191, 195), (196, 199), (200, 208), (209, 212), (213, 215)]",s02e19_seg02_clip_15
"[(1, 9), (10, 16), (17, 18), (19, 27), (28, 43), (44, 56), (57, 66), (67, 70), (71, 86), (87, 98), (99, 106), (107, 112), (113, 115), (116, 120), (121, 129), (130, 140), (141, 152)]",s02e19_seg02_clip_16
"[(1, 4), (5, 20), (21, 33), (34, 35), (36, 44), (45, 57), (58, 63), (64, 71), (72, 77), (78, 94), (95, 99), (100, 118), (119, 123), (124, 132), (133, 141), (142, 153), (154, 165), (166, 181), (182, 193), (194, 202), (203, 211), (212, 215), (216, 227), (228, 235), (236, 245)]",s02e20_seg01_clip_02
"[(1, 4), (5, 15), (16, 19), (20, 26), (27, 30), (31, 41), (42, 47), (48, 62), (63, 66), (67, 77), (78, 80), (81, 84), (85, 87), (88, 100), (101, 105), (106, 112), (113, 119), (120, 141), (142, 162), (163, 171), (172, 182)]",s02e20_seg02_clip_01
"[(1, 9), (10, 41), (42, 59), (60, 63), (64, 72), (73, 87), (88, 92), (93, 103), (104, 113), (114, 122), (123, 125), (126, 134), (135, 146), (147, 151), (152, 157), (158, 170), (171, 175), (176, 179)]",s02e20_seg02_clip_02
"[(1, 5), (6, 10), (11, 20), (21, 25), (26, 75), (76, 78), (79, 83), (84, 89), (90, 94), (95, 99), (100, 108), (109, 113), (114, 118), (119, 133), (134, 137), (138, 140), (141, 144), (145, 149), (150, 155), (156, 161), (162, 172), (173, 180), (181, 182)]",s02e20_seg02_clip_03
"[(1, 4), (5, 18), (19, 26), (27, 47), (48, 58), (59, 72), (73, 79), (80, 86), (87, 90), (91, 104), (105, 110), (111, 116), (117, 118), (119, 120), (121, 136), (137, 156), (157, 182)]",s02e20_seg02_clip_04
"[(1, 6), (7, 15), (16, 21), (22, 30), (31, 33), (34, 37), (38, 55), (56, 59), (60, 67), (68, 88), (89, 92), (93, 96), (97, 119), (120, 130), (131, 138), (139, 148), (149, 167), (168, 176), (177, 179)]",s02e20_seg02_clip_05
"[(1, 21), (22, 31), (32, 39), (40, 45), (46, 62), (63, 69), (70, 79), (80, 104), (105, 118), (119, 122), (123, 135), (136, 158), (159, 168), (169, 172), (173, 185)]",s02e20_seg02_clip_06
"[(1, 2), (3, 19), (20, 27), (28, 35), (36, 41), (42, 44), (45, 47), (48, 53), (54, 57), (58, 61), (62, 70), (71, 80), (81, 93), (94, 98), (99, 108), (109, 113), (114, 131), (132, 134), (135, 141), (142, 151), (152, 167), (168, 177), (178, 179)]",s02e20_seg02_clip_07
"[(1, 11), (12, 28), (29, 55), (56, 76), (77, 84), (85, 92), (93, 97), (98, 104), (105, 111), (112, 115), (116, 134), (135, 145), (146, 153), (154, 165), (166, 175), (176, 189), (190, 192), (193, 197)]",s02e20_seg02_clip_09
"[(1, 3), (4, 9), (10, 13), (14, 18), (19, 26), (27, 29), (30, 32), (33, 42), (43, 48), (49, 50), (51, 64), (65, 74), (75, 91), (92, 101), (102, 124), (125, 135), (136, 141), (142, 146), (147, 156), (157, 161), (162, 175), (176, 179)]",s02e20_seg02_clip_10
"[(1, 20), (21, 27), (28, 33), (34, 38), (39, 46), (47, 66), (67, 71), (72, 84), (85, 88), (89, 94), (95, 103), (104, 113), (114, 129), (130, 142), (143, 176)]",s02e20_seg02_clip_11
"[(1, 2), (3, 9), (10, 53), (54, 58), (59, 77), (78, 89), (90, 102), (103, 104), (105, 119), (120, 123), (124, 140), (141, 154), (155, 168), (169, 175), (176, 179)]",s02e20_seg02_clip_12
"[(1, 10), (11, 17), (18, 25), (26, 32), (33, 41), (42, 44), (45, 48), (49, 58), (59, 62), (63, 70), (71, 74), (75, 92), (93, 103), (104, 105), (106, 121), (122, 125), (126, 154), (155, 160), (161, 164), (165, 169), (170, 175), (176, 181), (182, 185)]",s02e20_seg02_clip_13
