,anno_idx,end,imdbid,start,text_gen,text_gt,gt_action,action_score_breakdown,action_score
10610,2122,709.668,tt1127906,706.399,Leonard points at Howard as Raj talks to him.,"He glances at his hand, rolls his eyes, then sticks his hand beneath his jacket.","['He glances at his hand.', 'He rolls his eyes.', 'He sticks his hand beneath his jacket.']","[0.3657904386520386, 0.3871907711029053, 0.36216111183166505]",0.3717141071955363
10611,2122,709.668,tt1127906,706.399,Raj points at Leonard as Howard stands nearby.,"He glances at his hand, rolls his eyes, then sticks his hand beneath his jacket.","['He glances at his hand.', 'He rolls his eyes.', 'He sticks his hand beneath his jacket.']","[0.3408227443695069, 0.3164944887161255, 0.3490946292877197]",0.3354706207911174
10612,2122,709.668,tt1127906,706.399,Howard looks at Raj as Leonard listens and points.,"He glances at his hand, rolls his eyes, then sticks his hand beneath his jacket.","['He glances at his hand.', 'He rolls his eyes.', 'He sticks his hand beneath his jacket.']","[0.37851517200469975, 0.3517788410186768, 0.34259483814239505]",0.35762961705525725
10613,2122,709.668,tt1127906,706.399,Leonard points at Howard while Raj talks and gestures.,"He glances at his hand, rolls his eyes, then sticks his hand beneath his jacket.","['He glances at his hand.', 'He rolls his eyes.', 'He sticks his hand beneath his jacket.']","[0.33383591175079347, 0.31748461723327637, 0.3030746459960938]",0.3181317249933879
10614,2122,709.668,tt1127906,706.399,"Raj talks and points at Leonard, who listens and points at Howard.","He glances at his hand, rolls his eyes, then sticks his hand beneath his jacket.","['He glances at his hand.', 'He rolls his eyes.', 'He sticks his hand beneath his jacket.']","[0.3911656379699707, 0.3736454963684082, 0.3364928960800171]",0.3671013434727987
10615,2123,724.332,tt1127906,722.382,"Leonard drinks from a can, then sets it down.",Howard holds a bag of frozen vegetables to his own neck.,"['He holds a bag of frozen vegetables.', 'He holds it to his own neck.']","[0.36760921478271485, 0.41179323196411133]",0.38970122337341306
10616,2123,724.332,tt1127906,722.382,"Sheldon looks at Raj, who drinks from a can.",Howard holds a bag of frozen vegetables to his own neck.,"['He holds a bag of frozen vegetables.', 'He holds it to his own neck.']","[0.3382354259490967, 0.32322168350219727]",0.330728554725647
10617,2123,724.332,tt1127906,722.382,"Leonard glances at Raj, who holds a can.",Howard holds a bag of frozen vegetables to his own neck.,"['He holds a bag of frozen vegetables.', 'He holds it to his own neck.']","[0.5486215949058533, 0.4927579760551453]",0.5206897854804993
10618,2123,724.332,tt1127906,722.382,"Sheldon focuses on Raj, who sips from a can.",Howard holds a bag of frozen vegetables to his own neck.,"['He holds a bag of frozen vegetables.', 'He holds it to his own neck.']","[0.35256161689758303, 0.3351010799407959]",0.3438313484191895
10619,2123,724.332,tt1127906,722.382,Raj and Sheldon both drink from cans on the table.,Howard holds a bag of frozen vegetables to his own neck.,"['He holds a bag of frozen vegetables.', 'He holds it to his own neck.']","[0.26474432945251464, 0.21239836215972902]",0.23857134580612183
10620,2124,753.916,tt1127906,752.023,Leonard pours a drink as Raj looks on.,"Raj wags his finger, which doesn't stop.","['He wags his finger.', ""It doesn't stop.""]","[0.3299914836883545, 0.3010474681854248]",0.31551947593688967
10621,2124,753.916,tt1127906,752.023,Raj watches Leonard pour a drink.,"Raj wags his finger, which doesn't stop.","['He wags his finger.', ""It doesn't stop.""]","[0.27237553596496583, 0.2182985544204712]",0.2453370451927185
10622,2124,753.916,tt1127906,752.023,Leonard pours a drink while Raj observes.,"Raj wags his finger, which doesn't stop.","['He wags his finger.', ""It doesn't stop.""]","[0.31807463169097905, 0.29659123420715333]",0.30733293294906616
10623,2124,753.916,tt1127906,752.023,Raj looks at Leonard as he pours a drink.,"Raj wags his finger, which doesn't stop.","['He wags his finger.', ""It doesn't stop.""]","[0.3600613832473755, 0.28758931159973145]",0.3238253474235535
10624,2124,753.916,tt1127906,752.023,"Leonard pours a drink, with Raj's attention on him.","Raj wags his finger, which doesn't stop.","['He wags his finger.', ""It doesn't stop.""]","[0.3527284145355225, 0.23560566902160646]",0.29416704177856445
10625,2125,756.517,tt1127906,754.26,"Raj points at something, Leonard nods, and Howard looks on.","Leonard grabs Raj's hand, then lowers it to the table.",['He lowers it to the table.'],[0.3489201307296753],0.3489201307296753
10626,2125,756.517,tt1127906,754.26,"Raj holds a soda can, speaking to Leonard, and Sheldon observes.","Leonard grabs Raj's hand, then lowers it to the table.",['He lowers it to the table.'],[0.3260854005813599],0.3260854005813599
10627,2125,756.517,tt1127906,754.26,"Raj speaks to Leonard, Howard watches, and Sheldon keeps looking.","Leonard grabs Raj's hand, then lowers it to the table.",['He lowers it to the table.'],[0.33028118610382085],0.33028118610382085
10628,2125,756.517,tt1127906,754.26,"Leonard nods, Raj points, and Howard focuses on Raj.","Leonard grabs Raj's hand, then lowers it to the table.",['He lowers it to the table.'],[0.32790794372558596],0.32790794372558596
10629,2125,756.517,tt1127906,754.26,"Raj holds a soda, speaking to Leonard, with Sheldon nearby.","Leonard grabs Raj's hand, then lowers it to the table.",['He lowers it to the table.'],[0.3166986465454102],0.3166986465454102
10630,2126,757.549,tt1127906,756.841,Howard looks at Leonard.,Raj nods.,['He nods.'],[0.31948161125183105],0.31948161125183105
10631,2126,757.549,tt1127906,756.841,Leonard stands with Raj.,Raj nods.,['He nods.'],[0.2687835693359375],0.2687835693359375
10632,2126,757.549,tt1127906,756.841,Sheldon talks to Raj.,Raj nods.,['He nods.'],[0.27608370780944824],0.27608370780944824
10633,2126,757.549,tt1127906,756.841,Howard and Leonard sit.,Raj nods.,['He nods.'],[0.2334167003631592],0.2334167003631592
10634,2126,757.549,tt1127906,756.841,Raj talks to Sheldon.,Raj nods.,['He nods.'],[0.2554445743560791],0.2554445743560791
10635,2127,787.379,tt1127906,785.792,Penny holds a book.,Missy and Penny stand inside the door.,['They stand inside the door.'],[0.2928489208221436],0.2928489208221436
10636,2127,787.379,tt1127906,785.792,Howard stands near a snack.,Missy and Penny stand inside the door.,['They stand inside the door.'],[0.44811701774597174],0.44811701774597174
10637,2127,787.379,tt1127906,785.792,Leonard eats a snack.,Missy and Penny stand inside the door.,['They stand inside the door.'],[0.22545862197875977],0.22545862197875977
10638,2127,787.379,tt1127906,785.792,Penny and Missy stand together.,Missy and Penny stand inside the door.,['They stand inside the door.'],[0.5262655019760132],0.5262655019760132
10639,2127,787.379,tt1127906,785.792,Leonard and Howard interact near a table.,Missy and Penny stand inside the door.,['They stand inside the door.'],[0.3078018188476563],0.3078018188476563
10640,2128,873.026,tt1127906,871.262,Missy points and sits beside Sheldon.,"Missy nudges Sheldon, who sits on his bed.","['He nudges him.', 'He sits on his bed.']","[0.3441365480422974, 0.4830911159515381]",0.4136138319969177
10641,2128,873.026,tt1127906,871.262,Sheldon looks at Missy as she joins him.,"Missy nudges Sheldon, who sits on his bed.","['He nudges him.', 'He sits on his bed.']","[0.3674263715744019, 0.3080703496932984]",0.33774836063385016
10642,2128,873.026,tt1127906,871.262,Missy sits next to Sheldon on the bed.,"Missy nudges Sheldon, who sits on his bed.","['He nudges him.', 'He sits on his bed.']","[0.2714158773422241, 0.6112290024757385]",0.44132243990898135
10643,2128,873.026,tt1127906,871.262,Missy gestures to something and sits down.,"Missy nudges Sheldon, who sits on his bed.","['He nudges him.', 'He sits on his bed.']","[0.3484564304351807, 0.46882352828979496]",0.40863997936248786
10644,2128,873.026,tt1127906,871.262,Sheldon receives a nod from Missy and looks at her.,"Missy nudges Sheldon, who sits on his bed.","['He nudges him.', 'He sits on his bed.']","[0.35807223320007325, 0.35460608005523686]",0.35633915662765503
10645,2129,874.14,tt1127906,873.275,Sheldon looks at Missy.,She sits next to him.,['She sits next to him.'],[0.33312492370605473],0.33312492370605473
10646,2129,874.14,tt1127906,873.275,Missy points to Sheldon.,She sits next to him.,['She sits next to him.'],[0.32018375396728516],0.32018375396728516
10647,2129,874.14,tt1127906,873.275,Sheldon gazes at her.,She sits next to him.,['She sits next to him.'],[0.396199107170105],0.396199107170105
10648,2129,874.14,tt1127906,873.275,Missy shows Sheldon something.,She sits next to him.,['She sits next to him.'],[0.3088357448577881],0.3088357448577881
10649,2129,874.14,tt1127906,873.275,Sheldon examines what she shows.,She sits next to him.,['She sits next to him.'],[0.3929327964782715],0.3929327964782715
10650,2130,918.321,tt1127906,916.881,Missy looks at Sheldon.,Sheldon quickly crosses his legs.,['He quickly crosses his legs.'],[0.23054275512695313],0.23054275512695313
10651,2130,918.321,tt1127906,916.881,Sheldon listens to Missy.,Sheldon quickly crosses his legs.,['He quickly crosses his legs.'],[0.2590636253356934],0.2590636253356934
10652,2130,918.321,tt1127906,916.881,Missy and Sheldon sit together.,Sheldon quickly crosses his legs.,['He quickly crosses his legs.'],[0.27157704830169677],0.27157704830169677
10653,2130,918.321,tt1127906,916.881,Sheldon looks at Missy's dress.,Sheldon quickly crosses his legs.,['He quickly crosses his legs.'],[0.2877927541732788],0.2877927541732788
10654,2130,918.321,tt1127906,916.881,Missy and Sheldon sit on the bed.,Sheldon quickly crosses his legs.,['He quickly crosses his legs.'],[0.2689592599868775],0.2689592599868775
10655,2131,923.588,tt1127906,922.917,"Missy sits, Sheldon points.",Sheldon stands.,['He stands.'],[0.351121187210083],0.351121187210083
10656,2131,923.588,tt1127906,922.917,Sheldon points at Missy.,Sheldon stands.,['He stands.'],[0.2975839376449585],0.2975839376449585
10657,2131,923.588,tt1127906,922.917,Missy and Sheldon on bed.,Sheldon stands.,['He stands.'],[0.22129640579223633],0.22129640579223633
10658,2131,923.588,tt1127906,922.917,Sheldon gestures to Missy.,Sheldon stands.,['He stands.'],[0.3137359380722046],0.3137359380722046
10659,2131,923.588,tt1127906,922.917,Missy and Sheldon sit.,Sheldon stands.,['He stands.'],[0.24117660522460938],0.24117660522460938
10660,2132,937.0,tt1127906,933.911,"Sheldon stands, looking at Missy on the bed.","Later, holding his own crotch, Sheldon steps slowly into the living room.","['He holds his own crotch.', 'He steps slowly into the living room.']","[0.32276029586791993, 0.352066445350647]",0.33741337060928345
10661,2132,937.0,tt1127906,933.911,"Missy sits on the bed, with Sheldon standing nearby.","Later, holding his own crotch, Sheldon steps slowly into the living room.","['He holds his own crotch.', 'He steps slowly into the living room.']","[0.30361399650573734, 0.33164918422698975]",0.31763159036636357
10662,2132,937.0,tt1127906,933.911,"Sheldon talks to Missy, who looks at him.","Later, holding his own crotch, Sheldon steps slowly into the living room.","['He holds his own crotch.', 'He steps slowly into the living room.']","[0.3888968706130982, 0.3871337890625]",0.3880153298377991
10663,2132,937.0,tt1127906,933.911,"Missy sits on the bed, with Sheldon standing over her.","Later, holding his own crotch, Sheldon steps slowly into the living room.","['He holds his own crotch.', 'He steps slowly into the living room.']","[0.32408080101013187, 0.33373589515686036]",0.3289083480834961
10664,2132,937.0,tt1127906,933.911,"Sheldon stands, gazing at Missy on the bed.","Later, holding his own crotch, Sheldon steps slowly into the living room.","['He holds his own crotch.', 'He steps slowly into the living room.']","[0.3287298440933228, 0.35550754070281987]",0.34211869239807136
10665,2133,976.552,tt1127906,973.405,Red talks to green while yellow enters the room holding a remote control.,Sheldon steps into the living room where Howard and Leonard play Wii boxing.,"['He steps into the living room.', 'They play Wii boxing.']","[0.45693521499633794, 0.37680304050445557]",0.41686912775039675
10666,2133,976.552,tt1127906,973.405,"Yellow enters the room, looking at red, who holds a remote control.",Sheldon steps into the living room where Howard and Leonard play Wii boxing.,"['He steps into the living room.', 'They play Wii boxing.']","[0.5023322582244873, 0.3773469924926758]",0.43983962535858157
10667,2133,976.552,tt1127906,973.405,"Red holds a remote control and talks to green, as yellow enters the room.",Sheldon steps into the living room where Howard and Leonard play Wii boxing.,"['He steps into the living room.', 'They play Wii boxing.']","[0.5377848625183106, 0.3456627368927002]",0.4417237997055054
10668,2133,976.552,tt1127906,973.405,"Yellow enters the room, where red talks to green, holding a remote control.",Sheldon steps into the living room where Howard and Leonard play Wii boxing.,"['He steps into the living room.', 'They play Wii boxing.']","[0.5023325920104981, 0.3768030643463135]",0.4395678281784058
10669,2133,976.552,tt1127906,973.405,"Red talks to green as yellow enters, wearing a black shirt and holding nothing.",Sheldon steps into the living room where Howard and Leonard play Wii boxing.,"['He steps into the living room.', 'They play Wii boxing.']","[0.38859984874725345, 0.3258189916610718]",0.35720942020416263
10670,2134,984.556,tt1127906,982.598,Raj and Howard play a video game together.,"With his arms raised, Leonard jumps up and down.","['He jumps up.', 'He jumps down.']","[0.23687770366668703, 0.2317694664001465]",0.23432358503341677
10671,2134,984.556,tt1127906,982.598,Leonard cheers them on from the side.,"With his arms raised, Leonard jumps up and down.","['He jumps up.', 'He jumps down.']","[0.3828044891357422, 0.3575498104095459]",0.37017714977264404
10672,2134,984.556,tt1127906,982.598,Raj and Howard gaze at the screen.,"With his arms raised, Leonard jumps up and down.","['He jumps up.', 'He jumps down.']","[0.24918780326843262, 0.23541998863220215]",0.24230389595031737
